sx_0,sy_0,sx_1,sy_1,sx_2,sy_2,sx_3,sy_3,sx_4,sy_4,sx_5,sy_5,sx_6,sy_6,sx_7,sy_7,sx_8,sy_8,sx_9,sy_9,sx_10,sy_10,sx_11,sy_11,sx_12,sy_12,sx_13,sy_13,sx_14,sy_14,sx_15,sy_15,sx_16,sy_16,sx_17,sy_17,sx_18,sy_18,sx_19,sy_19,sx_20,sy_20,sx_21,sy_21,sx_22,sy_22,sx_23,sy_23,sx_24,sy_24,sx_25,sy_25,sx_26,sy_26,sx_27,sy_27,sx_28,sy_28,sx_29,sy_29,sx_30,sy_30,sx_31,sy_31,sx_32,sy_32,sx_33,sy_33,sx_34,sy_34,sx_35,sy_35,sx_36,sy_36,sx_37,sy_37,sx_38,sy_38,sx_39,sy_39,sx_40,sy_40,sx_41,sy_41,sx_42,sy_42,sx_43,sy_43,sx_44,sy_44,sx_45,sy_45,sx_46,sy_46,sx_47,sy_47,sx_48,sy_48,sx_49,sy_49,sx_50,sy_50,sx_51,sy_51,sx_52,sy_52,sx_53,sy_53,sx_54,sy_54,sx_55,sy_55,sx_56,sy_56,sx_57,sy_57,sx_58,sy_58,sx_59,sy_59,sx_60,sy_60,sx_61,sy_61,sx_62,sy_62,sx_63,sy_63,sx_64,sy_64,sx_65,sy_65,sx_66,sy_66,sx_67,sy_67,sx_68,sy_68,sx_69,sy_69,sx_70,sy_70,sx_71,sy_71,sx_72,sy_72,sx_73,sy_73,sx_74,sy_74,sx_75,sy_75,sx_76,sy_76,sx_77,sy_77,sx_78,sy_78,sx_79,sy_79,sx_80,sy_80,sx_81,sy_81,sx_82,sy_82,sx_83,sy_83,sx_84,sy_84,sx_85,sy_85,sx_86,sy_86,sx_87,sy_87,sx_88,sy_88,sx_89,sy_89,sx_90,sy_90,sx_91,sy_91,sx_92,sy_92,sx_93,sy_93,sx_94,sy_94,sx_95,sy_95,sx_96,sy_96,sx_97,sy_97,sx_98,sy_98,sx_99,sy_99,sx_100,sy_100,sx_101,sy_101,sx_102,sy_102,sx_103,sy_103,sx_104,sy_104,sx_105,sy_105,sx_106,sy_106,sx_107,sy_107,sx_108,sy_108,sx_109,sy_109,sx_110,sy_110,sx_111,sy_111,sx_112,sy_112,sx_113,sy_113,sx_114,sy_114,sx_115,sy_115,sx_116,sy_116,sx_117,sy_117,sx_118,sy_118,sx_119,sy_119,sx_120,sy_120,sx_121,sy_121,sx_122,sy_122,sx_123,sy_123,sx_124,sy_124,sx_125,sy_125,sx_126,sy_126,sx_127,sy_127,sx_128,sy_128,sx_129,sy_129,sx_130,sy_130,sx_131,sy_131,sx_132,sy_132,sx_133,sy_133,sx_134,sy_134,sx_135,sy_135,sx_136,sy_136,sx_137,sy_137,sx_138,sy_138,sx_139,sy_139,sx_140,sy_140,sx_141,sy_141,sx_142,sy_142,sx_143,sy_143,sx_144,sy_144,sx_145,sy_145,sx_146,sy_146,sx_147,sy_147,sx_148,sy_148,sx_149,sy_149,sx_150,sy_150,sx_151,sy_151,sx_152,sy_152,sx_153,sy_153,sx_154,sy_154,sx_155,sy_155,sx_156,sy_156,sx_157,sy_157,sx_158,sy_158,sx_159,sy_159,sx_160,sy_160,sx_161,sy_161,sx_162,sy_162,sx_163,sy_163,sx_164,sy_164,sx_165,sy_165,sx_166,sy_166,sx_167,sy_167
4.850207385883285004e-03,-2.271316159493360579e-03,5.897769786661977501e-03,-1.622368685352399299e-03,6.596144720514436274e-03,-9.734212112114396442e-04,6.945332187440663059e-03,-3.244737370704792309e-04,6.945332187440664794e-03,3.244737370704812909e-04,6.596144720514435407e-03,9.734212112114411621e-04,5.897769786661974899e-03,1.622368685352401901e-03,4.850207385883287606e-03,2.271316159493362314e-03,4.052485955846949102e-03,-2.470992305382886927e-03,5.449235823551866649e-03,-1.921882904186690338e-03,6.496798224330553075e-03,-1.372773502990493532e-03,7.195173158183011848e-03,-8.236641017942960760e-04,7.544360625109242102e-03,-2.745547005980986739e-04,7.544360625109242102e-03,2.745547005980994871e-04,7.195173158183011848e-03,8.236641017942966181e-04,6.496798224330556544e-03,1.372773502990493749e-03,5.449235823551867516e-03,1.921882904186692073e-03,4.052485955846947367e-03,2.470992305382890396e-03,2.805738985939617170e-03,-2.470992305382887361e-03,4.551676320570765405e-03,-2.021720977131455030e-03,5.948426188275682952e-03,-1.572449648880018796e-03,6.995988589054371112e-03,-1.123178320628587549e-03,7.694363522906830753e-03,-6.739069923771520742e-04,8.043550989833061007e-03,-2.246356641257177917e-04,8.043550989833061007e-03,2.246356641257162738e-04,7.694363522906828151e-03,6.739069923771505563e-04,6.995988589054372847e-03,1.123178320628584730e-03,5.948426188275682085e-03,1.572449648880019446e-03,4.551676320570761936e-03,2.021720977131455897e-03,2.805738985939616303e-03,2.470992305382889095e-03,1.109966476161293979e-03,-2.271316159493360579e-03,3.205091277718668131e-03,-1.921882904186691422e-03,4.951028612349818100e-03,-1.572449648880018796e-03,6.347778480054735648e-03,-1.223016393573350073e-03,7.395340880833422940e-03,-8.735831382666799398e-04,8.093715814685882581e-03,-5.241498829600070965e-04,8.442903281612111968e-03,-1.747166276533355001e-04,8.442903281612113703e-03,1.747166276533350664e-04,8.093715814685882581e-03,5.241498829600052534e-04,7.395340880833425543e-03,8.735831382666774461e-04,6.347778480054736515e-03,1.223016393573347470e-03,4.951028612349814631e-03,1.572449648880020097e-03,3.205091277718666830e-03,1.921882904186692073e-03,1.109966476161292244e-03,2.271316159493362748e-03,1.409480694995583934e-03,-1.622368685352400816e-03,3.504605496552955918e-03,-1.372773502990494833e-03,5.250542831184106321e-03,-1.123178320628585164e-03,6.647292698889023868e-03,-8.735831382666778798e-04,7.694855099667711161e-03,-6.239879559047701620e-04,8.393230033520174271e-03,-3.743927735428633115e-04,8.742417500446400189e-03,-1.247975911809552413e-04,8.742417500446401923e-03,1.247975911809531813e-04,8.393230033520170802e-03,3.743927735428609804e-04,7.694855099667713763e-03,6.239879559047710293e-04,6.647292698889026470e-03,8.735831382666769040e-04,5.250542831184106321e-03,1.123178320628585814e-03,3.504605496552956785e-03,1.372773502990494183e-03,1.409480694995585018e-03,1.622368685352401467e-03,1.609156840885111583e-03,-9.734212112114413789e-04,3.704281642442481832e-03,-8.236641017942969434e-04,5.450218977073631801e-03,-6.739069923771519657e-04,6.846968844778551951e-03,-5.241498829600080723e-04,7.894531245557240978e-03,-3.743927735428636367e-04,8.592906179409696282e-03,-2.246356641257184151e-04,8.942093646335927404e-03,-7.487855470857378987e-05,8.942093646335927404e-03,7.487855470857147238e-05,8.592906179409696282e-03,2.246356641257157860e-04,7.894531245557240978e-03,3.743927735428615225e-04,6.846968844778553685e-03,5.241498829600069881e-04,5.450218977073633536e-03,6.739069923771510984e-04,3.704281642442482699e-03,8.236641017942961844e-04,1.609156840885110932e-03,9.734212112114409452e-04,1.708994913829871721e-03,-3.244737370704804777e-04,3.804119715387245873e-03,-2.745547005980984571e-04,5.550057050018396276e-03,-2.246356641257164636e-04,6.946806917723313823e-03,-1.747166276533338467e-04,7.994369318502001984e-03,-1.247975911809531813e-04,8.692744252354459022e-03,-7.487855470857307158e-05,8.692744252354460757e-03,7.487855470857213646e-05,7.994369318502003718e-03,1.247975911809536963e-04,6.946806917723316425e-03,1.747166276533355543e-04,5.550057050018395409e-03,2.246356641257170599e-04,3.804119715387246740e-03,2.745547005980984029e-04,1.708994913829872155e-03,3.244737370704803693e-04,1.708994913829872155e-03,3.244737370704804235e-04,3.804119715387245873e-03,2.745547005980983487e-04,5.550057050018396276e-03,2.246356641257164094e-04,6.946806917723313823e-03,1.747166276533336569e-04,7.994369318502001984e-03,1.247975911809529916e-04,8.692744252354459022e-03,7.487855470857294961e-05,8.692744252354460757e-03,-7.487855470857232619e-05,7.994369318502003718e-03,-1.247975911809538860e-04,6.946806917723316425e-03,-1.747166276533356898e-04,5.550057050018395409e-03,-2.246356641257172225e-04,3.804119715387246740e-03,-2.745547005980985655e-04,1.708994913829871938e-03,-3.244737370704803151e-04,1.609156840885111366e-03,9.734212112114409452e-04,3.704281642442482699e-03,8.236641017942968350e-04,5.450218977073630934e-03,6.739069923771519657e-04,6.846968844778551951e-03,5.241498829600077470e-04,7.894531245557239243e-03,3.743927735428634741e-04,8.592906179409696282e-03,2.246356641257181983e-04,8.942093646335927404e-03,7.487855470857353237e-05,8.942093646335927404e-03,-7.487855470857164857e-05,8.592906179409698017e-03,-2.246356641257160570e-04,7.894531245557240978e-03,-3.743927735428616310e-04,6.846968844778552818e-03,-5.241498829600072049e-04,5.450218977073633536e-03,-6.739069923771510984e-04,3.704281642442482699e-03,-8.236641017942965097e-04,1.609156840885111800e-03,-9.734212112114409452e-04,1.409480694995583934e-03,1.622368685352401250e-03,3.504605496552958954e-03,1.372773502990494617e-03,5.250542831184108056e-03,1.123178320628585814e-03,6.647292698889023868e-03,8.735831382666785303e-04,7.694855099667712028e-03,6.239879559047721135e-04,8.393230033520174271e-03,3.743927735428635283e-04,8.742417500446400189e-03,1.247975911809535608e-04,8.742417500446398454e-03,-1.247975911809537234e-04,8.393230033520170802e-03,-3.743927735428614683e-04,7.694855099667713763e-03,-6.239879559047672346e-04,6.647292698889025603e-03,-8.735831382666776630e-04,5.250542831184106321e-03,-1.123178320628585598e-03,3.504605496552958520e-03,-1.372773502990493532e-03,1.409480694995582199e-03,-1.622368685352401250e-03,1.109966476161293762e-03,2.271316159493361013e-03,3.205091277718668565e-03,1.921882904186691205e-03,4.951028612349817233e-03,1.572449648880019013e-03,6.347778480054734780e-03,1.223016393573350506e-03,7.395340880833423808e-03,8.735831382666773377e-04,8.093715814685886051e-03,5.241498829600075302e-04,8.442903281612111968e-03,1.747166276533355543e-04,8.442903281612113703e-03,-1.747166276533352290e-04,8.093715814685884316e-03,-5.241498829600063376e-04,7.395340880833425543e-03,-8.735831382666772293e-04,6.347778480054736515e-03,-1.223016393573348121e-03,4.951028612349818100e-03,-1.572449648880020314e-03,3.205091277718669866e-03,-1.921882904186690989e-03,1.109966476161292027e-03,-2.271316159493361880e-03,2.805738985939617170e-03,2.470992305382889095e-03,4.551676320570762803e-03,2.021720977131453729e-03,5.948426188275679483e-03,1.572449648880019013e-03,6.995988589054370245e-03,1.123178320628586248e-03,7.694363522906831621e-03,6.739069923771520742e-04,8.043550989833059273e-03,2.246356641257174394e-04,8.043550989833059273e-03,-2.246356641257161654e-04,7.694363522906829018e-03,-6.739069923771504479e-04,6.995988589054370245e-03,-1.123178320628584730e-03,5.948426188275683819e-03,-1.572449648880020314e-03,4.551676320570763670e-03,-2.021720977131455464e-03,2.805738985939615435e-03,-2.470992305382889963e-03,4.052485955846948235e-03,2.470992305382886927e-03,5.449235823551867516e-03,1.921882904186690338e-03,6.496798224330553075e-03,1.372773502990493749e-03,7.195173158183011848e-03,8.236641017942965097e-04,7.544360625109242102e-03,2.745547005980987281e-04,7.544360625109242102e-03,-2.745547005980992702e-04,7.195173158183011848e-03,-8.236641017942964013e-04,6.496798224330554809e-03,-1.372773502990493966e-03,5.449235823551867516e-03,-1.921882904186691205e-03,4.052485955846947367e-03,-2.470992305382889095e-03,4.850207385883286738e-03,2.271316159493359712e-03,5.897769786661974899e-03,1.622368685352400166e-03,6.596144720514436274e-03,9.734212112114397526e-04,6.945332187440664794e-03,3.244737370704795019e-04,6.945332187440664794e-03,-3.244737370704810740e-04,6.596144720514435407e-03,-9.734212112114413789e-04,5.897769786661974031e-03,-1.622368685352401467e-03,4.850207385883286738e-03,-2.271316159493363181e-03
-2.271316159493363615e-03,1.109966476161287257e-03,-1.622368685352399299e-03,1.409480694995585235e-03,-9.734212112114371505e-04,1.609156840885108547e-03,-3.244737370704811824e-04,1.708994913829872155e-03,3.244737370704785261e-04,1.708994913829871938e-03,9.734212112114395358e-04,1.609156840885111583e-03,1.622368685352400166e-03,1.409480694995585235e-03,2.271316159493359712e-03,1.109966476161295063e-03,-2.470992305382887794e-03,2.805738985939617170e-03,-1.921882904186690772e-03,3.205091277718666830e-03,-1.372773502990493749e-03,3.504605496552957219e-03,-8.236641017942964013e-04,3.704281642442481398e-03,-2.745547005980993787e-04,3.804119715387245873e-03,2.745547005980969934e-04,3.804119715387246307e-03,8.236641017942955339e-04,3.704281642442481398e-03,1.372773502990492882e-03,3.504605496552958954e-03,1.921882904186689471e-03,3.205091277718670299e-03,2.470992305382886493e-03,2.805738985939616736e-03,-2.470992305382887361e-03,4.052485955846949102e-03,-2.021720977131453729e-03,4.551676320570764538e-03,-1.572449648880020964e-03,4.951028612349816366e-03,-1.123178320628584947e-03,5.250542831184104586e-03,-6.739069923771508815e-04,5.450218977073631801e-03,-2.246356641257174394e-04,5.550057050018394542e-03,2.246356641257169786e-04,5.550057050018395409e-03,6.739069923771510984e-04,5.450218977073630934e-03,1.123178320628584297e-03,5.250542831184107188e-03,1.572449648880019230e-03,4.951028612349816366e-03,2.021720977131453295e-03,4.551676320570762803e-03,2.470992305382886493e-03,4.052485955846949102e-03,-2.271316159493359712e-03,4.850207385883285004e-03,-1.921882904186689471e-03,5.449235823551862312e-03,-1.572449648880020531e-03,5.948426188275680350e-03,-1.223016393573348121e-03,6.347778480054732178e-03,-8.735831382666765788e-04,6.647292698889020399e-03,-5.241498829600067712e-04,6.846968844778547614e-03,-1.747166276533365030e-04,6.946806917723310354e-03,1.747166276533349309e-04,6.946806917723310354e-03,5.241498829600066628e-04,6.846968844778547614e-03,8.735831382666763619e-04,6.647292698889022133e-03,1.223016393573348988e-03,6.347778480054732178e-03,1.572449648880019230e-03,5.948426188275677748e-03,1.921882904186689254e-03,5.449235823551864914e-03,2.271316159493360146e-03,4.850207385883285871e-03,-1.622368685352399949e-03,5.897769786661974031e-03,-1.372773502990491798e-03,6.496798224330550472e-03,-1.123178320628585164e-03,6.995988589054366776e-03,-8.735831382666782051e-04,7.395340880833421206e-03,-6.239879559047685357e-04,7.694855099667709426e-03,-3.743927735428618478e-04,7.894531245557237509e-03,-1.247975911809536150e-04,7.994369318501998514e-03,1.247975911809541571e-04,7.994369318501996780e-03,3.743927735428621189e-04,7.894531245557237509e-03,6.239879559047690778e-04,7.694855099667710294e-03,8.735831382666784219e-04,7.395340880833422940e-03,1.123178320628585164e-03,6.995988589054368510e-03,1.372773502990493099e-03,6.496798224330550472e-03,1.622368685352399732e-03,5.897769786661973164e-03,-9.734212112114385600e-04,6.596144720514432805e-03,-8.236641017942948834e-04,7.195173158183008379e-03,-6.739069923771502310e-04,7.694363522906826416e-03,-5.241498829600054702e-04,8.093715814685882581e-03,-3.743927735428613057e-04,8.393230033520170802e-03,-2.246356641257165449e-04,8.592906179409694548e-03,-7.487855470857156725e-05,8.692744252354459022e-03,7.487855470857209580e-05,8.692744252354455553e-03,2.246356641257179002e-04,8.592906179409694548e-03,3.743927735428612515e-04,8.393230033520170802e-03,5.241498829600066628e-04,8.093715814685882581e-03,6.739069923771509900e-04,7.694363522906829018e-03,8.236641017942952087e-04,7.195173158183010113e-03,9.734212112114391021e-04,6.596144720514433672e-03,-3.244737370704788514e-04,6.945332187440663059e-03,-2.745547005980982403e-04,7.544360625109240368e-03,-2.246356641257172496e-04,8.043550989833057538e-03,-1.747166276533368011e-04,8.442903281612110233e-03,-1.247975911809551600e-04,8.742417500446398454e-03,-7.487855470857178409e-05,8.942093646335923934e-03,7.487855470857185186e-05,8.942093646335923934e-03,1.247975911809539131e-04,8.742417500446396719e-03,1.747166276533349580e-04,8.442903281612111968e-03,2.246356641257167346e-04,8.043550989833057538e-03,2.745547005980980776e-04,7.544360625109239500e-03,3.244737370704791225e-04,6.945332187440662192e-03,3.244737370704821040e-04,6.945332187440662192e-03,2.745547005980997039e-04,7.544360625109240368e-03,2.246356641257176833e-04,8.043550989833057538e-03,1.747166276533366385e-04,8.442903281612110233e-03,1.247975911809547263e-04,8.742417500446400189e-03,7.487855470857130975e-05,8.942093646335923934e-03,-7.487855470857181120e-05,8.942093646335923934e-03,-1.247975911809538047e-04,8.742417500446398454e-03,-1.747166276533350122e-04,8.442903281612111968e-03,-2.246356641257171141e-04,8.043550989833059273e-03,-2.745547005980991076e-04,7.544360625109240368e-03,-3.244737370704814535e-04,6.945332187440662192e-03,9.734212112114417042e-04,6.596144720514433672e-03,8.236641017942966181e-04,7.195173158183008379e-03,6.739069923771507731e-04,7.694363522906825549e-03,5.241498829600055786e-04,8.093715814685884316e-03,3.743927735428607636e-04,8.393230033520172537e-03,2.246356641257161925e-04,8.592906179409696282e-03,7.487855470857129620e-05,8.692744252354460757e-03,-7.487855470857227198e-05,8.692744252354459022e-03,-2.246356641257179002e-04,8.592906179409696282e-03,-3.743927735428611973e-04,8.393230033520172537e-03,-5.241498829600067712e-04,8.093715814685884316e-03,-6.739069923771519657e-04,7.694363522906830753e-03,-8.236641017942964013e-04,7.195173158183010981e-03,-9.734212112114418126e-04,6.596144720514434540e-03,1.622368685352402551e-03,5.897769786661973164e-03,1.372773502990493532e-03,6.496798224330553075e-03,1.123178320628585598e-03,6.995988589054371112e-03,8.735831382666771209e-04,7.395340880833424675e-03,6.239879559047682104e-04,7.694855099667710294e-03,3.743927735428599505e-04,7.894531245557239243e-03,1.247975911809545365e-04,7.994369318502000249e-03,-1.247975911809535066e-04,7.994369318502000249e-03,-3.743927735428607094e-04,7.894531245557239243e-03,-6.239879559047688609e-04,7.694855099667713763e-03,-8.735831382666772293e-04,7.395340880833424675e-03,-1.123178320628584947e-03,6.995988589054370245e-03,-1.372773502990493966e-03,6.496798224330554809e-03,-1.622368685352402334e-03,5.897769786661976633e-03,2.271316159493364049e-03,4.850207385883287606e-03,1.921882904186690989e-03,5.449235823551866649e-03,1.572449648880020964e-03,5.948426188275683819e-03,1.223016393573346820e-03,6.347778480054733913e-03,8.735831382666785303e-04,6.647292698889028205e-03,5.241498829600065544e-04,6.846968844778553685e-03,1.747166276533358253e-04,6.946806917723316425e-03,-1.747166276533349580e-04,6.946806917723316425e-03,-5.241498829600073133e-04,6.846968844778554553e-03,-8.735831382666767956e-04,6.647292698889027338e-03,-1.223016393573349205e-03,6.347778480054737382e-03,-1.572449648880020097e-03,5.948426188275685554e-03,-1.921882904186692073e-03,5.449235823551867516e-03,-2.271316159493361447e-03,4.850207385883287606e-03,2.470992305382888662e-03,4.052485955846946500e-03,2.021720977131455897e-03,4.551676320570761936e-03,1.572449648880021398e-03,4.951028612349815498e-03,1.123178320628585164e-03,5.250542831184107188e-03,6.739069923771515321e-04,5.450218977073633536e-03,2.246356641257171954e-04,5.550057050018396276e-03,-2.246356641257177104e-04,5.550057050018396276e-03,-6.739069923771523994e-04,5.450218977073634403e-03,-1.123178320628585814e-03,5.250542831184106321e-03,-1.572449648880019230e-03,4.951028612349818100e-03,-2.021720977131455464e-03,4.551676320570764538e-03,-2.470992305382889529e-03,4.052485955846948235e-03,2.470992305382890396e-03,2.805738985939618471e-03,1.921882904186691639e-03,3.205091277718668998e-03,1.372773502990494400e-03,3.504605496552958520e-03,8.236641017942965097e-04,3.704281642442482265e-03,2.745547005980987281e-04,3.804119715387248041e-03,-2.745547005980978066e-04,3.804119715387248041e-03,-8.236641017942966181e-04,3.704281642442483567e-03,-1.372773502990493315e-03,3.504605496552959387e-03,-1.921882904186691205e-03,3.205091277718670733e-03,-2.470992305382889529e-03,2.805738985939617604e-03,2.271316159493363181e-03,1.109966476161295280e-03,1.622368685352401901e-03,1.409480694995586102e-03,9.734212112114411621e-04,1.609156840885112016e-03,3.244737370704804777e-04,1.708994913829873672e-03,-3.244737370704797188e-04,1.708994913829873239e-03,-9.734212112114410537e-04,1.609156840885113101e-03,-1.622368685352401467e-03,1.409480694995586319e-03,-2.271316159493362314e-03,1.109966476161294412e-03
